updated_utc,item_id,floor_copper,market_copper,quantity
2026-08-31T01:31:20Z,117,100,100,532
2026-08-31T01:31:20Z,118,100,200,1030
2026-08-31T01:31:20Z,159,2500,3000,10434
2026-08-31T01:31:20Z,414,200,300,109
2026-08-31T01:31:20Z,422,200,300,185
2026-08-31T01:31:20Z,555,9500000100,9500000100,1
2026-08-31T01:31:20Z,556,49000200,49000200,3
2026-08-31T01:31:20Z,723,1000,1000,4130
2026-08-31T01:31:20Z,724,31200,31200,58
2026-08-31T01:31:20Z,729,290000100,290000100,1
2026-08-31T01:31:20Z,731,289990100,289990100,2
2026-08-31T01:31:20Z,732,88789600,88789600,3
2026-08-31T01:31:20Z,733,400,400,71
2026-08-31T01:31:20Z,765,29000,34500,13511
2026-08-31T01:31:20Z,769,5300,5800,27499
2026-08-31T01:31:20Z,770,54800,54800,3
2026-08-31T01:31:20Z,771,600,600,17
2026-08-31T01:31:20Z,774,11700,11800,1405
2026-08-31T01:31:20Z,779,5661400,5661400,15
2026-08-31T01:31:20Z,783,30000,37700,31905
2026-08-31T01:31:20Z,785,63000,63000,4734
2026-08-31T01:31:20Z,787,1500,1500,390
2026-08-31T01:31:20Z,814,200,300,888
2026-08-31T01:31:20Z,818,9700,19500,1325
2026-08-31T01:31:20Z,858,100,100,1480
2026-08-31T01:31:20Z,878,290000100,290000100,1
2026-08-31T01:31:20Z,929,300,25000,735
2026-08-31T01:31:20Z,954,131700,9808000,27
2026-08-31T01:31:20Z,955,23000,23000,143
2026-08-31T01:31:20Z,961,9900,10000,110
2026-08-31T01:31:20Z,1015,1000,1800,29456
2026-08-31T01:31:20Z,1017,200,200,535
2026-08-31T01:31:20Z,1074,1400,1400,31
2026-08-31T01:31:20Z,1080,3600,4900,1640
2026-08-31T01:31:20Z,1082,18500,9801000,43
2026-08-31T01:31:20Z,1177,300,300,43
2026-08-31T01:31:20Z,1178,199904000,199904000,3
2026-08-31T01:31:20Z,1179,200,9900,2993
2026-08-31T01:31:20Z,1180,1100,1100,102
2026-08-31T01:31:20Z,1181,800,800,139
2026-08-31T01:31:20Z,1205,100,100,204
2026-08-31T01:31:20Z,1206,117500,148800,291
2026-08-31T01:31:20Z,1210,6000,10300,1958
2026-08-31T01:31:20Z,1222,49000100,49000100,12
2026-08-31T01:31:20Z,1251,200,200,347
2026-08-31T01:31:20Z,1288,300,900,14513
2026-08-31T01:31:20Z,1326,19990000,19990000,20
2026-08-31T01:31:20Z,1401,249990000,249990000,1
2026-08-31T01:31:20Z,1468,100,100,9226
2026-08-31T01:31:20Z,1475,5000,5000,6082
2026-08-31T01:31:20Z,1476,39400,39400,21
2026-08-31T01:31:20Z,1477,15000,15000,514
2026-08-31T01:31:20Z,1478,9781000,9781000,21
2026-08-31T01:31:20Z,1520,1500,9901500,103
2026-08-31T01:31:20Z,1529,3500,89900,5284
2026-08-31T01:31:20Z,1630,990000100,990000100,1
2026-08-31T01:31:20Z,1645,200,600,598
2026-08-31T01:31:20Z,1686,9901100,9901100,101
2026-08-31T01:31:20Z,1687,42905000,42905000,1
2026-08-31T01:31:20Z,1688,290001300,290001300,1
2026-08-31T01:31:20Z,1696,1000,1000,9
2026-08-31T01:31:20Z,1697,1100700,1100700,62
2026-08-31T01:31:20Z,1701,900,900,27
2026-08-31T01:31:20Z,1702,150000,150000,10
2026-08-31T01:31:20Z,1703,196890000,196890000,3
2026-08-31T01:31:20Z,1705,10900,13100,2151
2026-08-31T01:31:20Z,1706,290000200,290000200,1
2026-08-31T01:31:20Z,1707,100,100,137
2026-08-31T01:31:20Z,1708,100,100,297
2026-08-31T01:31:20Z,1710,200,700,1078
2026-08-31T01:31:20Z,1711,100,10000,660
2026-08-31T01:31:20Z,1712,231000,231100,31
2026-08-31T01:31:20Z,2070,900,900,64
2026-08-31T01:31:20Z,2091,199000000,199000000,3
2026-08-31T01:31:20Z,2251,4500,4600,25630
2026-08-31T01:31:20Z,2287,100,100,394
2026-08-31T01:31:20Z,2289,300,400,351
2026-08-31T01:31:20Z,2290,1600,1700,162
