updated_utc,item_id,floor_copper,market_copper,quantity
2026-08-20T01:11:49Z,117,300,300,190
2026-08-20T01:11:49Z,118,9800,10000,567
2026-08-20T01:11:49Z,159,2800,3100,12973
2026-08-20T01:11:49Z,414,500,500,71
2026-08-20T01:11:49Z,422,1000,9980800,41
2026-08-20T01:11:49Z,537,130000,130000,2
2026-08-20T01:11:49Z,723,200,1000,1919
2026-08-20T01:11:49Z,724,300,500,144
2026-08-20T01:11:49Z,733,700,700,180
2026-08-20T01:11:49Z,765,14900,25300,28982
2026-08-20T01:11:49Z,769,4800,105400,22943
2026-08-20T01:11:49Z,770,44100,44100,2
2026-08-20T01:11:49Z,771,800,800,29
2026-08-20T01:11:49Z,774,9700,16100,9576
2026-08-20T01:11:49Z,779,200000,200000,9
2026-08-20T01:11:49Z,783,25400,79200,15379
2026-08-20T01:11:49Z,785,25000,32800,8864
2026-08-20T01:11:49Z,787,2900,2900,346
2026-08-20T01:11:49Z,813,20000100,20000100,8
2026-08-20T01:11:49Z,814,700,800,6407
2026-08-20T01:11:49Z,818,14100,84200,1644
2026-08-20T01:11:49Z,858,500,800,821
2026-08-20T01:11:49Z,929,200,300,672
2026-08-20T01:11:49Z,954,900,900,35
2026-08-20T01:11:49Z,955,4900,8000,540
2026-08-20T01:11:49Z,961,200,200,68
2026-08-20T01:11:49Z,1015,1000,2200,16473
2026-08-20T01:11:49Z,1017,300,300,335
2026-08-20T01:11:49Z,1074,1326300,1326300,29
2026-08-20T01:11:49Z,1080,14400,14400,1163
2026-08-20T01:11:49Z,1082,1000,7700,94
2026-08-20T01:11:49Z,1177,200,200,37
2026-08-20T01:11:49Z,1178,22745000,22745000,3
2026-08-20T01:11:49Z,1179,200,200,1418
2026-08-20T01:11:49Z,1180,200,200,127
2026-08-20T01:11:49Z,1181,900,1000,121
2026-08-20T01:11:49Z,1205,200,200,167
2026-08-20T01:11:49Z,1206,160000,220000,3474
2026-08-20T01:11:49Z,1210,11000,15000,12585
2026-08-20T01:11:49Z,1251,200,500,1026
2026-08-20T01:11:49Z,1288,1000,24700,14297
2026-08-20T01:11:49Z,1326,19990000,19990000,30
2026-08-20T01:11:49Z,1399,180000000,180000000,3
2026-08-20T01:11:49Z,1401,249990000,249990000,1
2026-08-20T01:11:49Z,1468,300,800,13678
2026-08-20T01:11:49Z,1475,3900,33700,7349
2026-08-20T01:11:49Z,1476,200000,200000,11
2026-08-20T01:11:49Z,1477,2700,10000,809
2026-08-20T01:11:49Z,1478,9781100,9781200,22
2026-08-20T01:11:49Z,1520,600,600,10
2026-08-20T01:11:49Z,1529,28400,161000,4991
2026-08-20T01:11:49Z,1645,200,300,2682
2026-08-20T01:11:49Z,1696,1000,1000,88
2026-08-20T01:11:49Z,1697,500,500,20
2026-08-20T01:11:49Z,1701,1200,1200,6
2026-08-20T01:11:49Z,1702,30000,30000,16
2026-08-20T01:11:49Z,1703,88063600,88063600,3
2026-08-20T01:11:49Z,1705,10800,13500,10259
2026-08-20T01:11:49Z,1707,1900,1900,128
2026-08-20T01:11:49Z,1708,1500,1500,203
2026-08-20T01:11:49Z,1710,500,500,708
2026-08-20T01:11:49Z,1711,2100,2100,814
2026-08-20T01:11:49Z,1712,231500,231600,46
2026-08-20T01:11:49Z,2070,1500,1500,84
2026-08-20T01:11:49Z,2091,199000000,199000000,7
2026-08-20T01:11:49Z,2251,2600,5500,2963
2026-08-20T01:11:49Z,2287,100,200,170
2026-08-20T01:11:49Z,2289,200,200,640
2026-08-20T01:11:49Z,2290,2400,2400,498
2026-08-20T01:11:49Z,2295,500,500,15
2026-08-20T01:11:49Z,2304,300,300,578
2026-08-20T01:11:49Z,2313,6900,6900,94
2026-08-20T01:11:49Z,2318,14300,49900,74429
2026-08-20T01:11:49Z,2319,21000,40300,23759
2026-08-20T01:11:49Z,2320,300,500,977817
2026-08-20T01:11:49Z,2321,100,200,175281
2026-08-20T01:11:49Z,2324,1000,1100,21009
2026-08-20T01:11:49Z,2325,1000,1000,21850
2026-08-20T01:11:49Z,2447,22900,29800,6271
2026-08-20T01:11:49Z,2449,18400,21500,11900
2026-08-20T01:11:49Z,2450,29900,37500,20347
2026-08-20T01:11:49Z,2452,25000,47400,17171
2026-08-20T01:11:49Z,2453,25000,34000,3989
2026-08-20T01:11:49Z,2454,300,400,579
2026-08-20T01:11:49Z,2455,200,990000,251
2026-08-20T01:11:49Z,2456,500,500,88
2026-08-20T01:11:49Z,2457,6000,50000,275
2026-08-20T01:11:49Z,2458,3400,3400,475
2026-08-20T01:11:49Z,2459,150000,990000,406
2026-08-20T01:11:49Z,2460,494500,494500,592
2026-08-20T01:11:49Z,2512,1000100,1000100,200
2026-08-20T01:11:49Z,2515,777700,777700,2978
2026-08-20T01:11:49Z,2516,40000000,40000000,366
2026-08-20T01:11:49Z,2519,945000,945000,832
2026-08-20T01:11:49Z,2581,1000,1000,488
2026-08-20T01:11:49Z,2589,300,500,876704
2026-08-20T01:11:49Z,2592,1700,3000,222456
2026-08-20T01:11:49Z,2593,29500,29500,138
2026-08-20T01:11:49Z,2594,16400,16400,79
2026-08-20T01:11:49Z,2595,47500,47500,173
2026-08-20T01:11:49Z,2596,44600,45000,49
2026-08-20T01:11:49Z,2604,4400,10000,419260
2026-08-20T01:11:49Z,2605,700,10000,31294
2026-08-20T01:11:49Z,2608,32500,32500,9
2026-08-20T01:11:49Z,2665,890000,890000,969
2026-08-20T01:11:49Z,2672,800,900,8992
2026-08-20T01:11:49Z,2673,66900,490000,3201
2026-08-20T01:11:49Z,2674,47100,490000,976
2026-08-20T01:11:49Z,2675,1800,1800,1768
2026-08-20T01:11:49Z,2677,12000,14500,5140
2026-08-20T01:11:49Z,2678,100,200,41397
2026-08-20T01:11:49Z,2679,200,800,316
2026-08-20T01:11:49Z,2680,200,200,194
2026-08-20T01:11:49Z,2681,900,900,347
2026-08-20T01:11:49Z,2682,2400,2400,135
2026-08-20T01:11:49Z,2683,9900,9900,95
