updated_utc,item_id,floor_copper,market_copper,quantity
2026-08-29T01:31:17Z,117,300,300,381
2026-08-29T01:31:17Z,118,200,500,1125
2026-08-29T01:31:17Z,159,2000,2000,6404
2026-08-29T01:31:17Z,414,400,400,70
2026-08-29T01:31:17Z,422,300,400,83
2026-08-29T01:31:17Z,537,1500,49001500,22
2026-08-29T01:31:17Z,555,9500000100,9500000100,1
2026-08-29T01:31:17Z,556,49000200,49000200,20
2026-08-29T01:31:17Z,723,500,1000,4335
2026-08-29T01:31:17Z,724,1400,31400,60
2026-08-29T01:31:17Z,729,290000100,290000100,1
2026-08-29T01:31:17Z,730,49000100,49000100,8
2026-08-29T01:31:17Z,731,289990100,289990100,1
2026-08-29T01:31:17Z,732,88789600,88789600,3
2026-08-29T01:31:17Z,733,400,400,165
2026-08-29T01:31:17Z,765,19900,24100,18886
2026-08-29T01:31:17Z,769,5500,19800,28214
2026-08-29T01:31:17Z,770,175800,49003900,22
2026-08-29T01:31:17Z,771,800,800,32
2026-08-29T01:31:17Z,774,9200,44800,56449
2026-08-29T01:31:17Z,779,49001400,49001400,22
2026-08-29T01:31:17Z,783,29800,93600,20367
2026-08-29T01:31:17Z,785,21200,22500,6632
2026-08-29T01:31:17Z,787,1500,1500,189
2026-08-29T01:31:17Z,813,49000100,49000100,20
2026-08-29T01:31:17Z,814,400,400000,852
2026-08-29T01:31:17Z,818,15600,45000,34145
2026-08-29T01:31:17Z,858,200,200,1230
2026-08-29T01:31:17Z,878,290000100,290000100,1
2026-08-29T01:31:17Z,929,200,200,950
2026-08-29T01:31:17Z,954,10900,10900,27
2026-08-29T01:31:17Z,955,1000,1000,82
2026-08-29T01:31:17Z,961,5000,5000,89
2026-08-29T01:31:17Z,1015,1900,2900,15630
2026-08-29T01:31:17Z,1017,200,200,1285
2026-08-29T01:31:17Z,1074,1500,1500,39
2026-08-29T01:31:17Z,1080,1800,6500,1736
2026-08-29T01:31:17Z,1081,49000100,49000100,20
2026-08-29T01:31:17Z,1082,18500,19400,97
2026-08-29T01:31:17Z,1175,49000100,49000100,17
2026-08-29T01:31:17Z,1177,200,200,36
2026-08-29T01:31:17Z,1178,18731700,18731700,18
2026-08-29T01:31:17Z,1179,200,200,2744
2026-08-29T01:31:17Z,1180,1200,1200,128
2026-08-29T01:31:17Z,1181,800,800,82
2026-08-29T01:31:17Z,1205,200,200,269
2026-08-29T01:31:17Z,1206,179800,190000,553
2026-08-29T01:31:17Z,1210,9800,45000,114332
2026-08-29T01:31:17Z,1222,49000100,49000100,20
2026-08-29T01:31:17Z,1251,200,200,471
2026-08-29T01:31:17Z,1274,49000100,49000100,44
2026-08-29T01:31:17Z,1288,200,1500,10441
2026-08-29T01:31:17Z,1326,19990000,19990000,20
2026-08-29T01:31:17Z,1399,199999900,199999900,4
2026-08-29T01:31:17Z,1401,249990000,249990000,1
2026-08-29T01:31:17Z,1468,200,300,15349
2026-08-29T01:31:17Z,1475,8300,64500,7093
2026-08-29T01:31:17Z,1476,39400,39400,26
2026-08-29T01:31:17Z,1477,400,500,953
2026-08-29T01:31:17Z,1478,9781000,9781000,22
2026-08-29T01:31:17Z,1520,1500,1500,272
2026-08-29T01:31:17Z,1529,41000,199900,3551
2026-08-29T01:31:17Z,1630,990000100,990000100,1
2026-08-29T01:31:17Z,1645,1400,2100,743
