updated_utc,item_id,floor_copper,market_copper,quantity
2026-09-02T06:23:32Z,117,100,100,291
2026-09-02T06:23:32Z,118,100,200,1256
2026-09-02T06:23:32Z,159,2000,2400,6290
2026-09-02T06:23:32Z,414,200,200,120
2026-09-02T06:23:32Z,422,200,200,64
2026-09-02T06:23:32Z,537,15000,95000,26
2026-09-02T06:23:32Z,555,9500000100,9500000100,1
2026-09-02T06:23:32Z,556,49000200,49000200,23
2026-09-02T06:23:32Z,723,500,600,4584
2026-09-02T06:23:32Z,724,5500,30900,127
2026-09-02T06:23:32Z,729,290000100,290000100,1
2026-09-02T06:23:32Z,730,49000100,49000100,8
2026-09-02T06:23:32Z,731,290000100,290000100,1
2026-09-02T06:23:32Z,732,88789600,88789600,3
2026-09-02T06:23:32Z,733,200,400,95
2026-09-02T06:23:32Z,765,23600,27000,18263
2026-09-02T06:23:32Z,769,3700,5400,6776
2026-09-02T06:23:32Z,770,54800,49004800,23
2026-09-02T06:23:32Z,771,600,600,13
2026-09-02T06:23:32Z,774,13500,42500,71179
2026-09-02T06:23:32Z,779,20001400,20001400,6
2026-09-02T06:23:32Z,783,33400,38400,3714
2026-09-02T06:23:32Z,785,22000,99900,22710
2026-09-02T06:23:32Z,787,1300,1300,116
2026-09-02T06:23:32Z,813,150100,150100,5
2026-09-02T06:23:32Z,814,100,200,925
2026-09-02T06:23:32Z,818,22000,45000,38503
2026-09-02T06:23:32Z,858,200,200,869
2026-09-02T06:23:32Z,878,290000100,290000100,1
2026-09-02T06:23:32Z,929,100,200,959
2026-09-02T06:23:32Z,954,9900,9900,58
2026-09-02T06:23:32Z,955,16600,16600,161
2026-09-02T06:23:32Z,961,8000,8000,106
2026-09-02T06:23:32Z,1015,1000,4400,13445
2026-09-02T06:23:32Z,1017,200,200,537
2026-09-02T06:23:32Z,1074,1400,1400,47
2026-09-02T06:23:32Z,1080,2800,3000,1379
2026-09-02T06:23:32Z,1082,10000,17600,56
2026-09-02T06:23:32Z,1175,49000100,49000100,1
2026-09-02T06:23:32Z,1177,450400,450400,120
2026-09-02T06:23:32Z,1178,19593800,19593800,39
2026-09-02T06:23:32Z,1179,100,100,2619
2026-09-02T06:23:32Z,1180,8900,9900,162
2026-09-02T06:23:32Z,1181,300,600,175
2026-09-02T06:23:32Z,1205,100,100,250
2026-09-02T06:23:32Z,1206,131200,177500,581
2026-09-02T06:23:32Z,1210,35000,45000,105562
2026-09-02T06:23:32Z,1222,49000100,49000100,12
2026-09-02T06:23:32Z,1251,300,500,405
2026-09-02T06:23:32Z,1274,49000100,49000100,27
2026-09-02T06:23:32Z,1288,400,1100,7066
2026-09-02T06:23:32Z,1326,19990000,19990000,20
2026-09-02T06:23:32Z,1399,199999900,199999900,4
2026-09-02T06:23:32Z,1401,249990000,249990000,1
